nummer,preis_avr,preis_sum,menge_avr,menge_sum,dauer,geschw,marke1,marke2,marke3,marke4,marke5,marke6,marke7,marke8,marke9,alter,klasse,einkm,persn,prbew,bildg,kaufw,last_dauer_relativ,treue1,treue2,treue3,treue4,treue5,treue6,treue7,treue8,treue9,einkmpp,Frequency,Monetary
3601,1.26,91,1.027777778,74,14.65277778,0.102685237,1,4,0,54,0,1,0,6,6,3,3,4,4,1,2,0.7507109,11,0,0.25,NaN,0.796296296,NaN,0,NaN,0.166666667,0.166666667,1,74,1.26
3603,1.91,128,1.074626866,72,15.05970149,0.096758859,1,10,1,1,0,0,0,0,54,5,3,2,2,1,1,0.332011893,5,0,0.5,0,0,NaN,NaN,NaN,NaN,0.888888889,1,72,1.91
3606,1.78,73,1.829268293,75,15.3902439,0.43444057,12,4,17,0,0,1,1,2,4,3,2,1,4,4,3,0.129952456,2,0.333333333,0.25,0.411764706,NaN,NaN,0,0,0.5,0.25,0.25,75,1.78
3612,1.08,99,1.010869565,93,11.88043478,0.109363879,0,0,0,0,1,5,0,84,2,2,3,3,4,1,3,0.505032022,6,NaN,NaN,NaN,NaN,0,0.2,NaN,0.928571429,0,0.75,93,1.08
3615,2.09,96,1.152173913,53,22.56521739,0.114772415,1,5,0,0,0,9,0,2,29,5,3,3,1,2,2,0.553949904,12.5,0,0.2,NaN,NaN,NaN,0.666666667,NaN,0,0.724137931,3,53,2.09
3618,1.68,74,1.159090909,51,23.63636364,0.126132713,1,0,1,22,0,1,0,3,16,5,4,2,2,2,1,0.930769231,22,0,NaN,0,0.545454545,NaN,0,NaN,0.333333333,0.5,1,51,1.68
3620,2.34,220,1.085106383,102,11.55319149,0.130970404,0,0,21,1,30,29,6,3,4,2,3,3,4,1,2,0.519337017,6,NaN,NaN,0.428571429,0,0.366666667,0.379310345,0,0,0.5,0.75,102,2.34
3622,1.9,150,1.050632911,83,13.17721519,0.115381385,2,0,1,6,2,63,2,1,2,4,3,3,3,4,3,0.26560999,3.5,0,NaN,0,0.166666667,0,0.825396825,0,0,0,1,83,1.9
3624,2.59,145,1.392857143,78,17.03571429,0.146624147,5,0,0,0,0,0,3,0,48,5,4,2,2,1,1,0.763102725,13,0.2,NaN,NaN,NaN,NaN,NaN,0.333333333,NaN,0.875,1,78,2.59
3625,1.79,95,1.037735849,55,19.77358491,0.084407101,4,8,0,0,0,0,0,23,18,5,4,1,1,1,2,0.455152672,9,0,0.375,NaN,NaN,NaN,NaN,NaN,0.565217391,0.388888889,1,55,1.79
3628,2,4,1,2,372.5,0.003354828,0,0,1,0,0,0,0,1,0,4,3,2,1,1,2,0.553020134,206,NaN,NaN,0,NaN,NaN,NaN,NaN,0,NaN,2,2,2
3631,2.12,121,1.614035088,92,12.96491228,0.225374423,0,14,5,2,1,2,4,20,9,5,3,4,2,1,2,0.308525034,4,NaN,0.428571429,0.2,0,0,0,0.25,0.3,0,2,92,2.12
3638,2.6,52,1.95,39,27.1,0.095747491,0,0,0,0,0,0,19,1,0,5,5,1,1,1,3,0.516605166,14,NaN,NaN,NaN,NaN,NaN,NaN,0.947368421,0,NaN,1,39,2.6
3641,2.24,101,1.6,72,15.66666667,0.170985616,26,4,0,0,0,0,0,0,15,3,3,3,3,2,3,0.70212766,11,0.769230769,0,NaN,NaN,NaN,NaN,NaN,NaN,0.466666667,1,72,2.24
3649,2.43,112,1.456521739,67,17.02173913,0.191510728,7,7,0,0,9,0,3,18,2,3,3,4,3,4,2,0.176245211,3,0.285714286,0.142857143,NaN,NaN,0.222222222,NaN,0,0.5,0,1.333333333,67,2.43
3651,1.93,257,1.526315789,203,7.54887218,0.43389249,26,8,6,9,0,3,0,52,29,5,3,2,1,1,2,0.176626826,1.333333333,0.192307692,0.125,0.333333333,0,NaN,0,NaN,0.461538462,0.310344828,2,203,1.93
3653,2.33,7,2.333333333,7,53.66666667,0.335632184,0,0,0,0,0,0,1,0,2,3,1,1,4,4,3,2.701863354,145,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,0.5,0.25,7,2.33
3655,2.41,171,1.028169014,73,16.53521127,0.083201106,1,0,1,1,10,23,4,6,25,2,2,4,2,2,2,2.11669506,35,0,NaN,0,0,0.4,0.608695652,0.25,0.333333333,0.48,2,73,2.41
3656,1.7,129,1.078947368,82,13.02631579,0.141344902,2,0,0,45,0,22,0,3,4,4,2,1,4,1,3,0.460606061,6,0,NaN,NaN,0.844444444,NaN,0.5,NaN,0.333333333,0.25,0.25,82,1.7
3658,1.2,12,1.1,11,99.1,0.017271821,0,0,4,0,0,0,3,2,1,5,1,2,1,4,2,1.059535822,105,NaN,NaN,0.5,NaN,NaN,NaN,0.666666667,0,0,2,11,1.2
3659,2,10,2,10,61,0.066554174,0,1,0,2,0,0,0,0,2,5,4,2,1,1,3,0.729508197,44.5,NaN,0,NaN,0.5,NaN,NaN,NaN,NaN,0,2,10,2
3660,2.31,287,1.064516129,132,9.588709677,0.199323351,8,3,0,2,21,34,5,0,51,2,3,3,2,1,1,1.6686291,16,0.25,0,NaN,0.5,0.285714286,0.352941176,0,NaN,0.509803922,1.5,132,2.31
3663,1.62,194,1.258333333,151,8.408333333,0.269534737,24,16,3,16,0,2,0,1,58,5,3,3,2,1,1,0.832507433,7,0.125,0.125,0,0.0625,NaN,0,NaN,0,0.5,1.5,151,1.62
3664,1.6,8,1.6,8,91.8,0.031411907,3,0,0,0,0,0,0,0,2,2,4,2,4,2,2,0.217864924,20,0.666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,0.5,8,1.6
3669,2.28,546,1.075313808,257,4.815899582,0.354604271,13,0,0,5,0,1,0,219,1,4,2,4,3,1,3,1.868809731,9,0.076923077,NaN,NaN,0,NaN,0,NaN,0.913242009,0,1.333333333,257,2.28
3678,2.1,147,1.042857143,73,14.82857143,0.091498726,0,7,1,0,39,1,2,1,19,4,3,4,3,1,3,0.606936416,9,NaN,0.142857143,0,NaN,0.58974359,0,0,0,0.473684211,1.333333333,73,2.1
3683,2.04,149,1.246575342,91,14.52054795,0.161899044,0,10,1,0,6,3,0,0,53,5,3,3,2,4,2,0.482075472,7,NaN,0.1,0,NaN,0.166666667,0,NaN,NaN,0.716981132,1.5,91,2.04
3687,1.51,98,1.030769231,67,16.98461538,0.098156901,8,6,1,0,9,8,5,13,15,3,3,1,5,1,3,1.530797101,26,0.125,0.166666667,0,NaN,0.111111111,0.25,0.4,0.153846154,0.4,0.2,67,1.51
3691,2.53,288,1.675438596,191,6.842105263,0.485767954,2,1,0,2,4,92,0,0,13,4,4,2,3,1,1,0.803846154,5.5,0.5,0,NaN,0,0,0.826086957,NaN,NaN,0.153846154,0.666666667,191,2.53
3701,2.02,99,1.142857143,56,19.83673469,0.10782155,7,5,0,0,4,0,0,10,23,3,3,3,4,1,2,0.100823045,2,0.571428571,0.2,NaN,NaN,0.25,NaN,NaN,0.3,0.652173913,0.75,56,2.02
3704,1.73,111,1.375,88,15.15625,0.261814612,3,2,2,12,0,2,0,1,42,4,3,4,2,1,3,0.46185567,7,0.333333333,0,0,0.25,NaN,0,NaN,0,0.619047619,2,88,1.73
3705,1.95,113,1.120689655,65,16.84482759,0.122134658,1,2,0,12,0,29,0,0,14,3,2,2,2,3,3,2.493346981,42,0,0,NaN,0.166666667,NaN,0.655172414,NaN,NaN,0.142857143,1,65,1.95
3710,2.59,70,1.333333333,36,31.59259259,0.095814255,0,1,1,1,0,0,0,0,24,4,3,4,3,1,3,0.063305979,2,NaN,0,0,0,NaN,NaN,NaN,NaN,0.875,1.333333333,36,2.59
3716,2.18,198,1.208791209,110,11.62637363,0.2287308,0,5,32,1,3,1,6,11,32,4,3,3,2,1,2,0.602079395,7,NaN,0,0.71875,0,0.333333333,0,0.5,0.545454545,0.46875,1.5,110,2.18
3717,2.39,79,1.03030303,34,33.03030303,0.079241856,0,0,0,0,0,13,2,16,2,4,3,3,3,1,2,0.605504587,20,NaN,NaN,NaN,NaN,NaN,0.461538462,0,0.5,0,1,34,2.39
3718,2.13,32,1,15,70.66666667,0.033788712,1,2,7,1,0,0,0,1,3,3,2,3,5,4,3,1.344339623,95,0,0.5,0.571428571,0,NaN,NaN,NaN,0,0.666666667,0.6,15,2.13
3727,2.05,180,1.556818182,137,9.409090909,0.280068723,61,2,19,2,1,0,0,0,3,4,3,1,4,2,2,1.115942029,10.5,0.754098361,0,0.315789474,0,0,NaN,NaN,NaN,0,0.25,137,2.05
3728,2.11,80,1.052631579,40,27.81578947,0.093721697,6,4,2,0,0,0,0,0,26,5,4,1,1,1,2,3.738883633,104,0,0,0,NaN,NaN,NaN,NaN,NaN,0.615384615,1,40,2.11
3734,2.05,289,1.092198582,154,7.283687943,0.21152571,33,17,0,0,20,28,0,0,43,4,3,1,5,1,3,1.64751704,12,0.181818182,0.294117647,NaN,NaN,0.25,0.285714286,NaN,NaN,0.23255814,0.2,154,2.05
3741,2,20,1.3,13,60.2,0.048612659,8,2,0,0,0,0,0,0,0,4,2,4,3,2,3,0.282392027,17,0.875,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.333333333,13,2
3745,1.63,67,1.756097561,72,13.87804878,0.251003884,12,3,0,14,0,0,0,0,12,2,4,2,3,1,3,1.080843585,15,0.166666667,0,NaN,1,NaN,NaN,NaN,NaN,0.166666667,0.666666667,72,1.63
3746,2.17,52,1.166666667,28,38,0.060284991,0,0,6,0,0,0,0,0,18,4,3,2,1,2,1,0.157894737,6,NaN,NaN,0.833333333,NaN,NaN,NaN,NaN,NaN,0.888888889,2,28,2.17
3747,1.72,67,1.256410256,49,23.87179487,0.114967019,0,1,32,1,0,0,0,3,2,5,5,1,1,1,2,0.083780881,2,NaN,0,0.84375,0,NaN,NaN,NaN,0,0,1,49,1.72
3748,2.28,171,1.04,78,14.62666667,0.090591551,0,0,0,0,1,5,8,60,1,4,1,1,5,4,3,0.95715588,14,NaN,NaN,NaN,NaN,0,0,0.125,0.816666667,0,0.2,78,2.28
3749,1.95,123,1.031746032,65,18.12698413,0.100489207,0,0,16,9,2,0,1,15,20,4,3,2,3,1,3,0.882661996,16,NaN,NaN,0.4375,0.222222222,0.5,NaN,0,0.333333333,0.4,0.666666667,65,1.95
3752,1.27,126,1.080808081,107,10.41414141,0.145649287,1,6,4,33,0,2,0,2,51,1,4,2,2,1,3,0.384093113,4,0,0.5,0.25,0.575757576,NaN,0,NaN,0.5,0.607843137,1,107,1.27
3756,1.5,3,1,2,235,0.007847983,0,1,0,0,0,0,0,0,1,4,2,2,1,4,2,0.323404255,76,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,0,2,2,1.5
3757,1.94,103,1.433962264,76,15.81132075,0.154800987,0,18,16,9,0,0,1,2,7,4,4,2,2,1,3,0.37947494,6,NaN,0.5,0.3125,0.444444444,NaN,NaN,0,0,0.142857143,1,76,1.94
3758,1.97,122,1.338709677,83,14.62903226,0.158447902,0,8,26,5,1,0,0,1,21,1,2,3,2,1,1,0.136714443,2,NaN,0.25,0.653846154,0.2,0,NaN,NaN,0,0.476190476,1.5,83,1.97
3759,2.34,164,1.057142857,74,15.82857143,0.157826861,0,1,5,2,10,0,50,1,1,5,3,2,2,1,2,0.379061372,6,NaN,0,0.2,0,0.6,NaN,0.8,0,0,1,74,2.34
3760,1,3,1,3,69.66666667,0.031979094,0,0,0,2,0,0,0,0,1,5,4,1,1,1,2,2.23923445,156,NaN,NaN,NaN,1,NaN,NaN,NaN,NaN,0,1,3,1
3762,1.17,41,1,35,30.42857143,0.045543722,0,0,0,0,8,16,7,2,2,3,2,2,1,2,3,1.150234742,35,NaN,NaN,NaN,NaN,0.25,0.5625,0.285714286,0,0,2,35,1.17
3767,1.94,122,1.015873016,64,18,0.084724598,8,2,6,12,0,5,1,20,9,2,2,3,4,4,3,0.5,9,0.25,0,0.333333333,0.166666667,NaN,0,0,0.3,0,0.75,64,1.94
3773,2.41,118,1.163265306,57,19.7755102,0.111710153,37,4,0,1,0,1,0,0,6,4,4,2,3,1,1,0.606811146,12,0.756756757,0,NaN,0,NaN,0,NaN,NaN,0.166666667,0.666666667,57,2.41
3774,1.85,109,1.101694915,65,16.30508475,0.169893793,12,4,1,17,0,0,0,1,24,5,5,1,1,1,2,0.674636175,11,0.333333333,0,0,0.235294118,NaN,NaN,NaN,0,0.416666667,1,65,1.85
3777,1.02,62,1.852459016,113,20.55737705,0.284846617,0,0,0,0,2,0,1,0,58,5,1,4,2,3,1,0.567517278,11.66666667,NaN,NaN,NaN,NaN,0,NaN,0,NaN,0.948275862,2,113,1.02
3779,1.98,226,1.00877193,115,9.429824561,0.133813145,1,1,0,6,0,2,0,1,103,5,4,1,1,1,2,0.954418605,9,0,0,NaN,0.166666667,NaN,0,NaN,0,0.912621359,1,115,1.98
3780,1.62,21,1.153846154,15,82.84615385,0.022321268,4,3,1,0,0,0,0,0,5,2,3,3,4,4,3,0.591457753,49,0.25,0,0,NaN,NaN,NaN,NaN,NaN,0.6,0.75,15,1.62
3781,1.21,47,1.051282051,41,25.58974359,0.050776646,2,0,0,8,1,0,0,0,28,2,1,3,4,1,3,1.211422846,31,0.5,NaN,NaN,0.5,0,NaN,NaN,NaN,0.75,0.75,41,1.21
3783,2.43,90,1.378378378,51,21.45945946,0.098482687,1,2,0,0,10,12,0,1,11,5,1,3,2,2,3,0.512594458,11,0,0.5,NaN,NaN,0.4,0.333333333,NaN,0,0.363636364,1.5,51,2.43
3785,1.74,153,1.909090909,168,8.579545455,0.413228525,14,11,1,0,1,0,0,4,57,4,2,1,3,1,3,0.777041943,6.666666667,0.428571429,0.181818182,0,NaN,0,NaN,NaN,0,0.736842105,0.333333333,168,1.74
3788,1.93,27,1.571428571,22,63.21428571,0.090320128,1,1,0,0,0,0,0,0,12,4,2,2,1,3,1,0.727683616,46,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.833333333,2,22,1.93
3790,1.95,113,1.327586207,77,18.93103448,0.155674728,4,3,5,4,2,0,0,10,30,5,4,2,1,1,1,0.792349727,15,0,0,0,0,0.5,NaN,NaN,0.2,0.566666667,2,77,1.95
3791,1.96,210,1.570093458,168,8.093457944,0.352363529,35,2,1,0,0,56,0,1,12,5,2,4,2,4,3,1.23556582,10,0.628571429,0,0,NaN,NaN,0.75,NaN,0,0.166666667,2,168,1.96
3794,2,54,1.037037037,28,53.51851852,0.092201116,4,2,9,0,0,0,0,0,12,4,3,3,2,4,1,1.065051903,57,0,0,0.666666667,NaN,NaN,NaN,NaN,NaN,0.416666667,1.5,28,2
3797,2.5,288,1.330434783,153,8.991304348,0.282874187,11,11,8,1,1,42,0,26,15,4,4,2,2,1,3,0.444874275,4,0.090909091,0.090909091,0.125,0,0,0.452380952,NaN,0.153846154,0.133333333,1,153,2.5
3798,1.34,139,1.423076923,148,7.971153846,0.273057512,4,1,0,6,0,2,0,8,83,2,3,3,4,3,3,0.250904704,2,0.25,0,NaN,0,NaN,0,NaN,0.625,0.879518072,0.75,148,1.34
3800,2.18,201,1.141304348,105,14.88043478,0.172061824,23,10,2,0,0,1,0,15,41,5,3,4,2,1,1,1.411249087,21,0.347826087,0.1,0.5,NaN,NaN,0,NaN,0.133333333,0.536585366,2,105,2.18
3809,1,5,1,5,168.2,0.009395066,0,0,3,0,0,0,2,0,0,2,3,4,4,1,3,0.671819263,113,NaN,NaN,0.666666667,NaN,NaN,NaN,1,NaN,NaN,1,5,1
3813,2,42,1.380952381,29,51.95238095,0.147915282,12,1,0,1,0,0,0,0,7,5,3,2,2,1,2,2.29055912,119,0.666666667,0,NaN,0,NaN,NaN,NaN,NaN,0.571428571,1,29,2
3821,1.65,225,1.279411765,174,7.029411765,0.246754606,0,2,132,0,0,0,0,0,2,3,2,1,4,2,3,0.189679219,1.333333333,NaN,0,0.977272727,NaN,NaN,NaN,NaN,NaN,0.5,0.25,174,1.65
3823,2.5,313,1.048,131,10.184,0.149555416,2,4,3,0,0,3,4,66,43,5,3,4,2,1,2,0.392772977,4,0,0.25,0,NaN,NaN,0.333333333,0.5,0.818181818,0.744186047,2,131,2.5
3826,2.1,65,1.870967742,58,22.74193548,0.313467364,16,2,0,0,0,0,0,0,13,5,3,3,2,4,1,0.417730496,9.5,0.375,0.5,NaN,NaN,NaN,NaN,NaN,NaN,0.230769231,1.5,58,2.1
3841,2.23,107,1.729166667,83,17.5,0.267518518,24,4,0,2,0,0,0,0,18,5,3,3,2,4,2,0.485714286,8.5,0.458333333,0,NaN,0,NaN,NaN,NaN,NaN,0.444444444,1.5,83,2.23
3844,1.25,79,1,63,16.41269841,0.173561181,6,1,0,22,0,1,5,21,7,5,3,2,1,4,1,0.852998066,14,0,0,NaN,0.272727273,NaN,0,0,0.523809524,0.142857143,2,63,1.25
3845,1.7,56,1.636363636,54,27,0.137562401,0,1,4,2,0,0,0,0,26,3,1,1,2,3,3,0.074074074,2,NaN,0,0,0,NaN,NaN,NaN,NaN,0.807692308,0.5,54,1.7
3846,1.62,39,1.458333333,35,33.66666667,0.235461736,0,0,7,0,0,0,1,3,13,2,3,3,3,1,3,0.193069307,6.5,NaN,NaN,0.571428571,NaN,NaN,NaN,0,0.333333333,0.769230769,1,35,1.62
3848,2.06,66,1.09375,35,30.125,0.057558662,5,5,2,1,5,1,3,7,3,4,3,3,3,2,3,0.962655602,29,0.2,0.2,0,0,0.2,0,0.333333333,0.142857143,0,1,35,2.06
3856,1.86,147,1.113924051,88,15.6835443,0.152464036,3,49,0,0,0,0,0,0,27,5,2,4,2,2,1,0.701372074,11,0,0.591836735,NaN,NaN,NaN,NaN,NaN,NaN,0.296296296,2,88,1.86
3857,2.08,296,1.295774648,184,8.197183099,0.336659222,0,0,3,0,27,30,14,12,56,5,1,4,1,2,3,0.121993127,1,NaN,NaN,0,NaN,0.148148148,0.366666667,0.142857143,0.416666667,0.464285714,4,184,2.08
3858,1.73,19,1.090909091,12,88,0.024988075,0,1,1,0,0,1,0,0,8,1,3,2,1,4,1,0.426136364,37.5,NaN,0,0,NaN,NaN,0,NaN,NaN,0.875,2,12,1.73
3864,1.47,53,1.027777778,37,27.05555556,0.09261043,0,0,11,0,0,1,1,23,0,4,3,2,2,1,2,5.507186858,149,NaN,NaN,0.727272727,NaN,NaN,0,0,0.869565217,NaN,1,37,1.47
3867,1.89,123,1.169230769,76,16.86153846,0.145938062,1,2,12,8,1,2,0,4,35,3,3,3,5,1,3,0.118613139,2,0,0,0.583333333,0.375,0,0.5,NaN,0,0.828571429,0.6,76,1.89
3870,1.36,19,1.214285714,17,62.42857143,0.055898625,0,0,1,0,1,3,0,1,8,5,2,3,1,4,1,0.384439359,24,NaN,NaN,0,NaN,0,0.333333333,NaN,0,0.625,3,17,1.36
3872,1.91,65,2.852941176,97,8.323529412,0.686485776,9,4,0,0,0,0,0,0,21,4,4,2,2,1,1,0.400471143,3.333333333,0.444444444,0.25,NaN,NaN,NaN,NaN,NaN,NaN,0.666666667,1,97,1.91
3873,1.62,39,1.333333333,32,31.41666667,0.104199492,5,5,2,6,0,0,0,0,6,4,3,3,2,2,3,0.445623342,14,0.2,0.2,0,0.666666667,NaN,NaN,NaN,NaN,0,1.5,32,1.62
3874,2.29,112,1.163265306,57,20.18367347,0.079657258,3,4,20,0,0,4,0,4,14,5,3,1,1,1,1,0.495449949,10,0.333333333,0,0.4,NaN,NaN,0.25,NaN,0.25,0.571428571,1,57,2.29
3879,1.82,153,1.571428571,132,10.11904762,0.250598667,50,0,0,0,0,0,0,0,34,4,4,2,2,1,3,0.395294118,4,0.66,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,1,132,1.82
3881,2.38,62,1,26,40.03846154,0.087780488,1,0,0,0,3,20,0,0,2,3,3,3,4,1,3,1.623439001,65,0,NaN,NaN,NaN,0,0.75,NaN,NaN,0,0.75,26,2.38
3882,1.51,71,1.063829787,50,26.14893617,0.09336172,0,9,1,3,0,6,0,7,21,5,2,3,1,2,1,0.420667209,11,NaN,0.111111111,0,0.333333333,NaN,0.166666667,NaN,0.285714286,0.428571429,3,50,1.51
3884,1.85,120,1.123076923,73,15.21538462,0.159576558,0,0,19,24,0,12,0,9,1,5,3,2,2,4,2,0.394337715,6,NaN,NaN,0.473684211,0.416666667,NaN,0.083333333,NaN,0.222222222,0,1,73,1.85
3886,1.64,41,1.4,35,33.72,0.113378875,1,0,14,0,0,0,0,0,10,3,2,3,3,3,2,0.177935943,6,0,NaN,0.642857143,NaN,NaN,NaN,NaN,NaN,0.5,1,35,1.64
3888,2.45,186,1.092105263,83,14.31578947,0.120491406,2,1,0,0,0,0,0,71,2,3,4,2,4,1,3,0.279411765,4,0,0,NaN,NaN,NaN,NaN,NaN,0.943661972,0,0.5,83,2.45
3891,2.3,285,1.153225806,143,8.370967742,0.195226434,119,0,0,0,0,3,0,0,2,2,2,3,3,1,2,0.358381503,3,0.974789916,NaN,NaN,NaN,NaN,0,NaN,NaN,0,1,143,2.3
3897,1.79,59,1.121212121,37,30.60606061,0.066931418,4,1,0,1,0,1,0,3,23,5,5,1,1,1,1,0.196039604,6,0.25,0,NaN,0,NaN,0,NaN,0.666666667,0.869565217,1,37,1.79
3898,2.21,150,1.058823529,72,15.97058824,0.127266579,38,17,0,0,0,0,0,0,13,3,4,1,3,1,2,0.375690608,6,0.710526316,0.529411765,NaN,NaN,NaN,NaN,NaN,NaN,0.461538462,0.333333333,72,2.21
3901,1.46,41,1.107142857,31,33.42857143,0.075411091,7,0,0,6,2,8,2,1,2,4,3,3,1,4,3,0.628205128,21,0.285714286,NaN,NaN,0.5,0,0.25,0.5,0,0.5,3,31,1.46
3903,2.82,155,1.018181818,56,19.21818182,0.073635427,0,0,0,0,0,0,17,16,22,5,1,1,2,2,1,0.728476821,14,NaN,NaN,NaN,NaN,NaN,NaN,0.705882353,0.4375,0.818181818,0.5,56,2.82
3909,2.45,233,1.052631579,100,11.09473684,0.127891006,0,0,4,0,64,21,0,0,6,4,3,3,4,1,1,1.892789374,21,NaN,NaN,0.25,NaN,0.828125,0.666666667,NaN,NaN,0.5,0.75,100,2.45
3911,1.41,52,1,37,27.62162162,0.080768426,0,0,3,1,2,30,0,0,1,3,3,2,1,4,1,0.398238748,11,NaN,NaN,0,0,0,0.8,NaN,NaN,0,2,37,1.41
3913,2.31,120,1.038461538,54,20.26923077,0.08718533,3,4,0,0,1,0,0,4,40,5,1,3,1,4,1,0.690702087,14,0,0.25,NaN,NaN,0,NaN,NaN,0,0.775,3,54,2.31
3915,2.04,143,1.014285714,71,15.54285714,0.123108502,0,6,17,1,5,28,0,0,13,5,1,4,2,4,3,0.772058824,12,NaN,0.166666667,0.411764706,0,0.2,0.571428571,NaN,NaN,0.461538462,2,71,2.04
3917,2.14,30,1.071428571,15,43.78571429,0.206490822,0,1,1,2,0,0,0,9,1,4,3,4,3,1,3,0.639477977,28,NaN,0,0,0,NaN,NaN,NaN,0.666666667,0,1.333333333,15,2.14
3918,2.81,76,1,27,38.74074074,0.03643508,2,0,0,0,0,0,0,0,25,5,4,1,1,1,2,1.806883365,70,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.88,1,27,2.81
3919,1.82,91,1,50,20.76,0.068205178,4,1,25,2,1,0,1,2,14,5,3,2,1,4,2,0.578034682,12,0,0,0.48,0.5,0,NaN,0,0,0.142857143,2,50,1.82
3930,1.61,98,1.950819672,119,9.344262295,0.263745285,2,1,19,0,0,0,0,0,39,4,2,3,2,4,3,0.214035088,2,0,0,0.842105263,NaN,NaN,NaN,NaN,NaN,0.871794872,1.5,119,1.61
3933,2,22,1.090909091,12,92,0.295126326,2,2,0,0,2,0,0,0,5,2,3,2,1,4,1,0.005434783,0.5,0.5,0,NaN,NaN,1,NaN,NaN,NaN,0.6,2,12,2
3935,2.22,209,1.20212766,113,11.04255319,0.181258807,0,2,4,0,44,1,8,17,18,4,4,2,3,1,1,0.679190751,7.5,NaN,0,0,NaN,0.363636364,0,0.125,0.294117647,0.166666667,0.666666667,113,2.22
3942,2.75,179,1.030769231,67,16.24615385,0.094438808,0,0,0,0,0,0,0,65,0,5,3,1,1,2,2,0.861742424,14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,67,2.75
3943,1.67,205,1.040650407,128,8.569105691,0.13899359,0,0,107,16,0,0,0,0,0,5,3,2,2,1,3,0.933586338,8,NaN,NaN,0.91588785,0.4375,NaN,NaN,NaN,NaN,NaN,1,128,1.67
3944,2.3,168,1.410958904,103,12.10958904,0.223536224,1,0,0,0,0,23,10,39,0,3,2,2,1,4,2,0.578054299,7,0,NaN,NaN,NaN,NaN,0.826086957,0.4,0.717948718,NaN,2,103,2.3
3948,1.75,121,1,69,16.27536232,0.080568944,0,2,0,0,0,3,1,50,13,4,2,1,3,4,3,0.430097952,7,NaN,0,NaN,NaN,NaN,0,0,0.82,0.461538462,0.333333333,69,1.75
3949,2.34,201,1.11627907,96,12.15116279,0.149926939,0,0,0,0,24,58,1,2,1,2,2,4,4,2,3,0.192025518,2.333333333,NaN,NaN,NaN,NaN,0.25,0.620689655,0,0,0,1,96,2.34
3950,1.17,48,1.024390244,42,27.07317073,0.053819111,2,2,0,2,0,32,0,0,3,5,1,2,1,4,2,0.923423423,25,0,0,NaN,0,NaN,0.75,NaN,NaN,0,2,42,1.17
3952,1.35,27,1.85,37,48.75,0.163987505,0,0,0,0,0,0,5,1,14,5,5,1,1,1,1,0.034188034,1.666666667,NaN,NaN,NaN,NaN,NaN,NaN,0.4,0,0.642857143,1,37,1.35
3959,2.17,89,1.048780488,43,25.90243902,0.05147394,2,0,0,1,4,7,0,25,2,5,3,2,1,2,1,1.814500942,47,0,NaN,NaN,0,0,0.285714286,NaN,0.72,0.5,2,43,2.17
3962,1.96,153,1.166666667,91,12.11538462,0.251125252,9,4,4,0,0,1,0,0,60,5,3,2,2,1,2,0.825396825,10,0.333333333,0,0,NaN,NaN,0,NaN,NaN,0.783333333,1,91,1.96
3963,1.5,90,1.566666667,94,16.53333333,0.149186495,3,0,14,28,0,3,0,5,7,5,1,1,2,2,3,2.116935484,35,0,NaN,0.214285714,0.5,NaN,0,NaN,0,0,0.5,94,1.5
3968,2,38,2,38,26.26315789,0.333293197,14,0,0,1,0,0,0,0,4,4,3,2,2,1,2,0.190380762,5,0.642857143,NaN,NaN,0,NaN,NaN,NaN,NaN,0,1,38,2
3969,2.05,150,1.02739726,75,14.31506849,0.149809707,19,14,0,0,0,2,1,1,36,4,3,2,3,1,3,1.117703349,16,0.210526316,0.142857143,NaN,NaN,NaN,0,0,0,0.527777778,0.666666667,75,2.05
3971,1.67,372,1.049327354,234,5.035874439,0.309059668,5,18,0,0,1,55,0,2,142,3,2,2,3,1,3,0.695013357,3.5,0,0.277777778,NaN,NaN,0,0.472727273,NaN,0,0.753521127,0.666666667,234,1.67
3974,2.56,174,1.279411765,87,13.77941176,0.158925072,1,1,0,0,0,0,0,0,66,4,4,3,2,1,1,0.435432231,6,0,0,NaN,NaN,NaN,NaN,NaN,NaN,0.96969697,1.5,87,2.56
3978,2.5,20,1,8,204.5,0.024443714,0,0,0,0,1,0,3,4,0,1,1,4,3,2,1,3.447432763,705,NaN,NaN,NaN,NaN,0,NaN,0.333333333,0.75,NaN,1.333333333,8,2.5
3983,1.25,45,1.027777778,37,26.25,0.061110887,6,1,0,0,0,0,0,0,29,5,5,1,1,1,2,1.066666667,28,0.166666667,0,NaN,NaN,NaN,NaN,NaN,NaN,0.827586207,1,37,1.25
3985,2.45,208,1.164705882,99,12.51764706,0.148358233,1,0,3,2,15,51,0,0,13,4,2,2,1,2,3,2.716165414,34,0,NaN,0,0,0.066666667,0.588235294,NaN,NaN,0,2,99,2.45
